"","FPKM.SRR25626852","FPKM.SRR25626853","FPKM.SRR25626854","FPKM.SRR25626855","FPKM.SRR25626856","FPKM.SRR25626857"
"LOC101221525",0,0,0,7.715942,9.37677,13.231591
"LOC101221526",0.470327,0.44502,1.473916,4.865521,4.338081,4.980911
"LOC101221527",0,0,0,0,0,0
"LOC101221528",18.891802,19.574099,19.132656,31.187588,29.115593,30.495886
"LOC101221529",0.255438,0.228004,0.336421,1.831084,2.38939,1.772962
"LOC101221530",34.888607,30.596209,29.151463,28.586376,27.70516,28.289207
"LOC101221531",17.4982789461312,16.5442861645446,12.578506805093,9.41269826542605,9.63212422722821,9.88588571008815
"LOC101221532",69.8913089338843,64.1064634876033,70.5779569090909,39.5882443702479,37.4477940793388,40.4375350909091
"LOC101221533",1.520778,1.086001,0.911818,16.164347,17.773062,18.545401
"LOC101221534",29.543772,24.353598,26.676462,6.526305,6.039414,6.060182
"LOC101221535",0.790508,0.72527,0.786627,0.688183,0.729749579450418,0.815779514934289
"LOC101221536",0,0,0,0,0,0
"LOC101221537",89.302315,104.228378,108.551842,131.961685,139.395004,114.110603
"LOC101221538",0.477163025841817,0.492127774471417,0.550168014878622,2.17838598590446,1.68480393891934,2.45493754189507
"LOC101221539",0,0,0,0,0,0.186452
"LOC101221541",0,0,0,0,0.19343,0.17082867
"LOC101221542",51.83136,46.945789,59.27285,3.029257,3.907137,3.78779
"LOC101221543",8.87825227766393,10.1048435348361,10.033217522541,7.09355826331967,8.38536644364754,6.90912078688525
"LOC101221544",10.165429,10.958352,10.010204,15.792438,16.559675,15.871099
"LOC101221545",2.48332,2.105398,2.42856,2.703132,2.807198,2.29886
"LOC101221546",6.026562,5.762104,6.252881,20.165596,19.753046,19.080297
"LOC101221547",1.74476769004676,1.76712244756179,1.76793400935204,2.84695544154977,3.3062407989312,2.85033076018704
"LOC101221548",6.01900002999464,7.12874033636851,6.4915304167113,8.59845786395287,8.07330032672737,8.55798009051955
"LOC101221549",3.17292392020312,3.43845569749728,3.60262900217628,5.29435396300326,5.16350510446137,5.45950028690606
"LOC101221550",0.445992,1.111889,1.317541,1.942653,2.29374,2.20724
"LOC101221552",0,0,0,0,0,0
"LOC101221553",25.0547601990632,20.4280211504684,23.220950748829,10.3138263875878,12.6073404625293,8.97450178922717
"LOC101221555",0.282866,0.187806,0.227505,2.327637,2.479865,2.693638
"LOC101221556",3.06122751764706,3.55091709411765,2.78479328235294,9.67947088235294,9.72158948235294,9.32195891764706
"LOC101221557",1.086411,1.524009,1.270094,9.379533,8.478723,8.609661
"LOC101221558",0,0,0,0,0,0
"LOC101221559",11.684329,11.42358,11.179352,18.352989,16.785791,17.929596
"LOC101221560",0,0.403475,0.441249,2.99533,2.040313,2.058207
"LOC101221561",27.734165,26.688114,30.73023,31.506329,32.047092,32.751221
"LOC101221562",26.476496,25.946844,24.856392,18.125309,17.40521,18.995123
"LOC101221563",0.320135213333333,0.2410024,0.177630265098039,0.550167401568627,0.837930290196078,0.40312096
"LOC101221565",1.629573,1.615216,1.121899,1.518447,1.540255,1.445983
"LOC101221566",1.71526860536779,2.1497405193837,1.56472809840954,2.16034869284294,3.01890953926441,2.85770316898608
"LOC101221567",13.4239325607676,15.0437685321962,15.4637321351812,17.6368000336887,19.0777565727079,14.8991516690832
"LOC101221568",49.1735801887391,46.0959902878668,52.8104848778747,44.1307376851705,44.9974279547978,42.6117550602696
"LOC101221569",0.436276,0.284435,0.297613,0.523453,0.620258,0.81691
"LOC101221570",0.611740277777778,0.523949121004566,0.475364440639269,1.97666367579909,1.38835961796043,1.69769948554033
"LOC101221571",0,0,0,0,0,0
"LOC101221572",0,0,0,0,0,0
"LOC101221574",33.322224,34.294609,32.020199,57.734856,62.982059,60.611629
"LOC101221575",53.188282,50.467838,51.745201,102.278358,98.892799,94.234123
"LOC101221580",2.478918,2.038684,2.143013,4.597646,4.241198,4.395387
"LOC101221581",90.906845,75.616669,83.335403,10.855857,11.452876,10.636363
"LOC101221582",51.8109800688905,54.0213504880348,47.4109504340101,86.3631550957215,80.7009944854967,86.7067183230602
"LOC101221583",0,0,0,0.87342,0.733109,0.74944
"LOC101221584",5.562847,4.96371,4.178219,9.388605,7.539071,9.796095
"LOC101221590",11.401859,12.094464,11.105096,11.550147,11.976839,12.441986
"LOC101221592",1.72546351157895,2.10364008210526,1.57303118526316,2.00936850947368,1.92943396842105,1.60577796
"LOC101221593",9.86777495535715,8.23251133928571,10.8390526190476,44.4113827083333,49.3978886160714,35.3268846130952
"LOC101221594",13.622273,11.832249,13.799639,15.139204,14.854675,14.514914
"LOC101221595",25.719387,27.344137,26.012886,58.597542,57.04179,66.199387
"LOC101221597",5.40609856453029,4.32688364091308,5.39447217910448,5.36046067427568,5.0048686690079,4.44953371553995
"LOC101221598",104.222926717095,96.7704793383762,101.710453466465,82.7215364236006,85.6139700010086,77.8826040504286
"LOC101221599",25.0617046501283,25.9685761685201,26.2260864319932,30.1844089923011,28.5470263216424,27.9196312420873
"LOC101221600",11.12744,10.229458,10.158397,16.734802,15.988294,17.422882
"LOC101221601",14.879393,15.467446,14.607946,30.737274,31.753916,31.007408
"LOC101221602",1.22885845552147,1.42477598197853,1.23155629256135,2.17159452032209,1.94721705253067,1.90842042139571
"LOC101221603",60.858608,55.258896,57.540184,44.72044,46.388905,45.640774
"LOC101221604",20.529177,22.176228,20.303438,25.565308,26.934477,25.675068
"LOC101221605",0,0,0,0,0,0
"LOC101221606",32.8281862225673,30.0049174839545,30.536150992236,45.0994192707039,45.8291473742236,47.1466385087992
"LOC101221607",0.778302,0.740534,0.743081,0.377391,0.245714,0.385731
"LOC101221608",39.3287703408838,37.5858177215002,40.6299093104345,38.1894686732269,39.0757246635722,39.7359200148533
"LOC101221609",1.2573064249767,1.66920575862069,1.15974724137931,3.53245517264678,3.17713697110904,3.34348863210624
"LOC101221610",32.11866,29.902016,30.340305,27.896833,25.599064,25.408817
"LOC101221611",0,0,0,1.264263,1.197124,0.986462
"LOC101221612",37.96896,35.704548,36.361408,47.644245,46.311913,52.224514
"LOC101221613",0,0,0,0.464851,0.360549,0.293573
"LOC101221614",2.491016,1.477227,2.518361,3.824037,3.19302,3.079702
"LOC101221615",69.4030740534208,66.1685061424555,83.0268878467666,15.2619676649485,16.1526326171509,13.7068792511715
"LOC101221616",8.021179,8.791612,7.591266,26.375425,25.686327,28.139595
"LOC101221617",2.375114,2.505438,2.472016,3.486152,3.125537,3.084708
"LOC101221618",3.203375,4.533564,4.010443,1.313838,1.312764,1.175458
"LOC101221619",66.608864,63.361839,59.948746,75.740395,74.588448,76.504524
"LOC101221620",0.913917,0.907329,1.197833,3.205512,3.090243,3.358469
"LOC101221621",25.9399947486085,21.5906909656772,22.6612576975881,21.0159725862709,21.0331759962894,24.2566467384045
"LOC101221622",5.510398,5.382545,6.410527,6.028472,5.878523,5.930945
"LOC101221623",25.6291666179612,27.5344005364078,26.4439276800971,46.925285592233,46.5274678529126,48.2487753645631
"LOC101221624",0.257816820744081,0.490487848553176,0.337552,2.885829,3.410371,3.085369
"LOC101221625",11.9391997335407,11.5346067337999,9.49655722135822,25.2644927371695,23.2573126778123,24.7883086430793
"LOC101221626",0,0,0,0,0,0.169326
"LOC101221627",1.957656,1.164539,1.607793,1.819504,2.45427,1.718168
"LOC101221628",0.561822,0.566509,0.463151,1.284229,1.145603,1.159654
"LOC101221629",3.96785,4.495419,3.129271,25.791126,26.317978,24.494764
"LOC101221630",0,0,0,0,0.152368,0
"LOC101221631",4.548477,4.128933,3.043433,4.556956,4.718937,4.600417
"LOC101221632",11.9927211062699,12.9300090743889,12.2922310462274,18.8532378262487,18.896952314559,18.7791658097768
"LOC101221633",8.74791,9.150293,9.473247,33.537399,35.71978,38.994087
"LOC101221636",45.7264653919414,46.1836511941392,49.6653560695971,44.6665321782662,47.7111154249084,37.2921331672772
"LOC101221637",1.108948,0.982169,0.843962,2.272888,2.542301,2.681612
"LOC101221638",5.46910671101418,6.10939799345693,4.74807549509269,6.90179755179935,6.30692785714286,6.19968313195202
"LOC101221639",1.140745,1.368876,1.361912,2.808926,2.416995,2.260972
"LOC101221640",45.6569628242481,47.615691387688,46.5632831503759,65.5440604088346,70.9178970648496,68.4899724050752
"LOC101221641",0.537019,0.944196,0.702832,5.904157,6.439854,6.688494
"LOC101221642",1.942637,1.370595,0.851226,3.118387,2.860696,4.007191
"LOC101221643",2.353128,2.443262,1.936803,2.408513,3.489586,2.365163
"LOC101221644",0,0,0,0,0,0
"LOC101221645",2.188694,2.153745,1.830453,4.703936,5.30899,4.603406
"LOC101221646",0,0.291419,0.233679,0,0,0
"LOC101221647",12.055921,11.432476,11.572272,9.805938,9.16295,9.644212
"LOC101221648",2.70283701260783,3.25007279163902,2.26382436429993,7.17356810484406,6.75582411678832,8.42671291970803
"LOC101221649",0,0,0,0,0,0
"LOC101221650",3.187036,2.323653,2.185216,7.219399,8.546044,8.270928
"LOC101221651",3.752076,4.059775,3.765744,6.560973,5.58037,5.908865
"LOC101221652",0,0,0,0.306045,0.187874,0
"LOC101221653",49.960636,63.719578,37.766834,55.810299,67.65313,62.874599
"LOC101221654",10.7699371272052,9.02042030222841,8.82689613509749,7.25524012116992,7.9159449178273,8.13681592989786
"LOC101221656",0.284519,0,0,5.045432,6.075808,5.193713
"LOC101221658",0.339716,0.308195,0.267821,2.996179,3.22012,3.762721
"LOC101221659",0,0,0,0,0,0
"LOC101221660",0,0.307555492492493,0.219879766766767,0.263449663663664,0.195719798798799,0.198504102102102
"LOC101221661",0,0,0,0,0,0
"LOC101221663",1.75085460069444,1.48287879583333,1.63675295277778,9.03185020555556,10.7813454423611,10.2041299229167
"LOC101221664",0.244685,0.403419,0,2.1111834496732,2.299715,2.038891
"LOC101221665",0.3233826686291,0.300048557611438,0,0.869708467619849,0.634541772918419,0.276845967199327
"LOC101221666",0.25012,0.469337,0.275691,1.84823,1.743128,1.309016
"LOC101221667",0.519079351125065,0.614891135531136,0.495709387755102,1.59019269492412,1.26419298796442,1.34917400313972
"LOC101221669",36.5950810771169,35.9600177396673,36.1402706136593,39.0858598515625,37.3062964868952,40.3805162139617
"LOC101221670",0.309672,0.40408,0,2.66332,1.229233,1.921512
"LOC101221671",39.525631,63.911724,95.232849,149.675705,163.811127,131.196548
"LOC101221672",2.55699703230059,3.77964348648649,4.37657587211602,7.51834586288728,9.00806941067897,6.582777781147
"LOC101221673",0,0,0,0,0,0
"LOC101221674",2.76424,3.073886,2.66868,3.138933,3.18318,3.484058
"LOC101221675",0,0,0,0.321058,0.290494,0.312951
"LOC101221676",0,0,0,0,0,0
"LOC101221677",11.022211,10.809629,12.354107,24.483683,26.405762,22.238255
"LOC101221678",0,0,0,0,0.151336,0
"LOC101221679",1.29348120160367,1.62262459793814,0.639637498281787,9.0603212325315,9.94245219014891,9.90884585223368
"LOC101221680",6.461027,5.497188,6.341132,7.954888,8.313616,8.45801
"LOC101221682",0.180017,0.358378,0.211973,0.886447,1.186854,0.836297
"LOC101221683",0,0,0,0,0,0
"LOC101221684",17.1804322159383,16.2944000784062,15.3992886863753,34.3123153830334,33.1327984203085,33.6909322699229
"LOC101221685",15.0532410871369,14.6880858879668,13.6523005886188,72.7114859798459,79.6064916301126,82.064225186722
"LOC101221686",17.255964,16.984156,17.661314,12.645735,11.716546,14.186894
"LOC101221687",36.8785592953683,33.4422590485953,32.3661074495065,21.1236767046317,20.7303826036446,22.8271989878512
"LOC101221688",19.018507,19.140158,20.588615,43.13541,44.811489,32.819035
"LOC101221689",11.239254,12.893942,10.526943,26.584608,26.040434,26.771883
"LOC101221690",14.67148,14.823977,13.001953,51.644428,53.324604,57.965919
"LOC101221691",11.0509746651584,10.9475104361991,11.8876719171946,21.004124519457,22.1280260176471,19.1760484755656
"LOC101221692",397.354614,346.441284,395.785828,34.786144,36.192154,38.200527
"LOC101221693",56.3058079163787,57.6213747415342,57.411170556669,37.9612128134071,37.820728101935,37.2926002308224
"LOC101221694",23.425213,25.937235,24.062464,47.346981,46.173622,42.93932
"LOC101221695",0.355079,0,0,0.623996,0.795836,0.510063
"LOC101221696",48.576397,59.701813,49.220207,116.449051,117.290001,115.885094
"LOC101221697",8.361935,8.720199,8.390475,9.941113,9.745741,9.852489
"LOC101221699",15.894574,16.372351,16.453867,23.589472,21.30345,23.327856
"LOC101221700",0.808457,1.121223,1.590305,3.133009,3.509058,3.076657
"LOC101221701",2.683824,2.548524,1.962324,1.587454,2.146982,1.982993
"LOC101221702",189.62331211173,185.106166129751,189.476705508847,176.165725640891,169.08601269692,187.825452209699
"LOC101221703",30.257826,30.834858,33.686703,30.753338,31.228291,26.395321
"LOC101221704",110.874355853493,104.001992698603,94.0175845972056,100.459000641517,102.389103434331,109.718618868263
"LOC101221705",71.7288827785825,67.7046830139679,67.7243639187791,55.0946435675116,55.5076807672012,59.2431074480083
"LOC101221706",7.89869,8.279456,8.709368,38.490334,38.785015,43.027699
"LOC101221707",4.584437,4.711588,5.494583,27.798536,27.784338,26.872311
"LOC101221709",0,0,0,0,0,0
"LOC101221710",1.209343,1.092414,1.010272,1.875165,2.285038,2.212593
"LOC101221711",0.268206,0.303882,0.200786164138678,0.871734504333695,0.615183615926327,0.630987890032503
"LOC101221712",10.039032,8.194674,9.662814,7.638503,9.064575,7.633922
"LOC101221713",7.44277011015119,7.49621048682505,7.22156447170626,5.7849790062635,5.34978727926566,5.27356865593952
"LOC101221714",26.2417891803797,28.4918272515823,26.5239525590717,55.0180773728903,51.9285202294304,59.5410780870253
"LOC101221715",78.1091,61.645638,70.40641,136.880707,136.098221,125.543678
"LOC101221716",8.113484,6.702942,6.731398,18.019567,18.771267,20.43037
"LOC101221718",8.101702,9.631433,8.759353,14.233727,15.272527,14.020617
"LOC101221719",5.802895,6.970403,6.281815,10.911123,13.364546,12.990536
"LOC101221720",0.422041388429752,0.805762766528926,0.719323140495868,8.53412375964187,8.14628207782369,7.54349662224518
"LOC101221721",39.173534988806,34.2740307674129,37.9269364017413,14.1268405472637,13.5595291268657,14.2604307189055
"LOC101221722",0.339302415659183,0.339459316062176,0.189118890040299,0.638981222797927,0.682784350028785,0.753015088082902
"LOC101221723",17.063833,16.700294,18.056004,26.855688,25.905827,24.880056
"LOC101221724",0,0,0,0,0,0
"LOC101221726",6.853255,8.661922,8.269073,11.609485,10.088753,9.520422
"LOC101221727",5.152238,5.897425,4.292387,9.151954,9.92268,9.994061
"LOC101221728",0,0,0,0,0,0
"LOC101221729",0,0,0,0.901678,1.170281,1.447026
"LOC101221731",4.773811,8.630749,6.328761,9.181654,8.642721,9.145994
"LOC101221733",24.893213,24.297922,25.977533,10.736315,10.170732,10.808987
"LOC101221736",26.633778,29.00477,29.047012,21.916019,21.785437,21.962866
"LOC101221738",1.313037,1.082302,1.429064,2.537634,2.669071,2.788831
"LOC101221739",21.979486,28.359697,35.083321,122.519417,124.012146,112.64283
"LOC101221741",18.246639,16.306807,19.767548,15.837439,14.045233,15.273358
"LOC101221742",0.784105,0.722611,0.642211,2.555871,2.80242,3.301012
"LOC101221743",5.781404,7.404425,5.810213,21.781479,22.305866,18.828995
"LOC101221744",10.07657,10.366333,9.588014,12.817165,13.392643,13.79655
"LOC101221745",8.88380224298245,8.26558011929825,7.72299140789474,21.2140938596491,19.9363790798246,21.9202881368421
"LOC101221746",2.26591071021505,2.36469001935484,2.30711130752688,3.16177902822581,3.15564281505376,3.05990596290323
"LOC101221747",288.841461,274.270935,259.027069,265.633087,287.267792,293.186676
"LOC101221748",2.98213950897227,3.58066527406199,3.12313927569331,4.49319025774878,4.17841570309951,5.13752026264274
"LOC101221749",2.036315,2.293916,2.882285,5.568096,5.609194,4.948493
"LOC101221750",0.447079,0.389898247948417,0.669702252637749,1.37030435082063,1.52466573388042,1.172049
"LOC101221751",0,0.337786,0,0.489019,0.77637,0.884179
"LOC101221752",68.1166383127273,61.3956398290909,61.0328573163636,50.3066464290909,49.5095416618182,56.4501186327273
"LOC101221753",1.881002,1.608661,2.614412,3.969118,4.161203,5.300651
"LOC101221754",26.8523327712305,21.2126437348354,23.4313272487002,2.33811116637782,1.88143275129983,2.01079869237435
"LOC101221755",86.082512,88.62075,101.791672,217.110184,210.176682,237.355377
"LOC101221756",0.549963,0.343348,0.561481,10.894131,13.781573,9.93786
"LOC101221757",1.467388,1.308284,1.853086,3.226073,4.200675,3.299227
"LOC101221758",8.586139,10.256598,18.170843,44.046932,36.588936,36.88979
"LOC101221759",27.4028775552265,29.7184145694403,28.7085361978087,30.8480048646728,30.2499965620373,31.2739448605271
"LOC101221760",0.618122,1.337289,1.693708,4.977057,3.861053,3.662829
"LOC101221761",0,0,0,0.61757,0.497883,0.436193
"LOC101221762",47.0735279342387,45.1201341186562,43.7920930822016,54.4856147591137,56.7104457884203,54.1364194639028
"LOC101221763",8.310905,7.797422,5.620624,1.922657,2.032075,1.909621
"LOC101221764",21.1486854667885,19.612057,21.239172182206,20.4962109817185,20.9886720865326,20.6632503985375
"LOC101221765",0,0,0,0,0,0
"LOC101221766",0,0,0,0.216404,0.303192,0.232873
"LOC101221767",18.5691192471098,23.7535899776012,19.3639050791185,33.7472430299855,31.5746541990607,41.4082863619942
"LOC101221768",13.096068,12.322819,13.869803,22.069059,21.669306,19.759462
"LOC101221769",1.316426,1.242197,1.215484,3.362333,4.593891,4.133319
"LOC101221770",1.46853155555556,1.37067663636364,1.19490589292929,2.66605388080808,3.20938881414141,2.4044918
"LOC101221771",49.117115,55.36232,56.666275,139.20787,143.470642,123.214546
"LOC101221772",6.143462,7.628972,6.729683,12.390083,13.25946,12.542871
"LOC101221773",8.05811893284269,8.68815628702852,8.86512950873965,10.6243236136155,11.8623895087397,10.2741108114075
"LOC101221775",9.834506,9.665682,9.868121,13.487077,13.76005,14.638145
"LOC101221776",34.3264784030683,33.2438126073919,35.3247927405858,25.9510567747559,27.1118134058577,23.6013158863319
"LOC101221777",3.17644,3.253186,2.683178,5.218879,5.138273,3.344162
"LOC101221779",388.910492,369.374969,342.913666,287.634766,278.252716,316.641205
"LOC101221780",112.035316,115.451622,130.444412,87.514977,87.606766,84.129906
"LOC101221781",56.3086441991392,55.6097812097561,54.6868749081779,64.3985409578192,63.8036649159254,64.9671807621234
"LOC101221782",11.365618,13.3805382565445,16.3539197004072,82.6668820453752,74.8446447149505,80.8701124386271
"LOC101221784",1.2967,1.026201,1.042333,2.758449,3.073448,2.836736
"LOC101221785",13.9754301001338,14.028806991974,15.1738867836805,14.0273700768202,14.1772299260462,13.9494470596216
"LOC101221786",189.042542,164.330521,184.481934,49.674709,46.501507,47.443882
"LOC101221787",1.663954,2.403463,2.191648,5.16445325837505,4.92089,5.831749
"LOC101221788",26.551474,25.243576,28.030499,29.370897,33.140453,26.154255
"LOC101221789",14.289718,11.030313,11.733438,39.207222,38.253162,38.926937
"LOC101221790",43.552094140156,44.0498804475634,46.6328631194932,56.4200436097466,53.9583821033138,53.9509291643275
"LOC101221791",6.069656,5.73562826432218,7.24600627396483,17.7676479273965,20.2985728888259,17.2974327946682
"LOC101221792",13.188546,11.333926,10.480408,13.169592,13.319759,13.826554
"LOC101221793",32.266563,27.724583,27.603714,32.0611,34.493561,33.771866
"LOC101221794",5.809898,5.87711,6.451021,10.399811,10.570791,7.579472
"LOC101221795",4.523427,4.300998,4.09824,9.452854,10.293251,9.961559
"LOC101221796",0.279749,0.366443451226013,0.26405,0.764795907249467,1.0037020533049,0.87676639445629
"LOC101221797",0,0,0,0,0,0
"LOC101221798",2.04858,2.786857,1.811552,6.50035,8.167882,8.009528
"LOC101221800",9.08807812586873,8.94308416216216,8.94322659150579,23.3765044023166,21.5349324023166,19.3712768648649
"LOC101221801",0,0.169087,0.181652,0.445153,0.398498,0.549232
"LOC101221807",75.4648336570561,79.3478389559939,69.1031470713202,76.7768944764795,81.1205887405159,79.7669047647952
"LOC101221808",1.28351832707424,1.98461001353712,1.43341157554585,1.84894247423581,1.53820911353712,1.58407143275109
"LOC101221809",11.090679,13.61646,11.028599,29.974703,29.302834,29.081715
"LOC101221810",0.345028323353293,0.590612191616766,1.25168026796407,3.82986350149701,3.69034654640719,3.30813149251497
"LOC101221817",0,0,0,0,0,0.280311264516129
"LOC101221818",4.397704,6.144074,4.51084,4.446836,3.986947,4.365641
"LOC101221819",3.40089806733479,3.05449117131225,3.19140337958033,2.02650250485437,2.27056791262136,2.00617433009709
"LOC101221820",5.025012,5.438622,7.207323,18.479822,16.696928,16.186293
"LOC101221821",20.3120561924329,19.2638391777868,19.3198059302278,15.7720839310415,14.3600661266273,18.7210648987998
"LOC101221822",9.461978,12.482359,9.356402,18.764927,19.18047,19.029444
"LOC101221823",14.804889,14.666961,15.251863,17.129244,16.867556,17.29483
"LOC101221824",20.17795,17.577452,19.111891,29.268892,29.60964,29.483185
"LOC101221825",1.243143,1.196265,1.605699,2.252146,2.177275,3.016959
"LOC101221826",0.939544057782593,0.742121161068978,0.786420401589021,0.403513164319249,0.345907362585771,0.210225092091008
"LOC101221827",0.495575263442313,0.379841846798163,0.349413246419887,3.52312783707106,3.94333066063226,3.67223082599297
"LOC101221828",227.876663,244.915268,260.65744,196.817947,194.786194,178.932526
"LOC101221829",2.893766,3.129582,3.714377,5.539711,5.651957,4.684091
"LOC101221830",38.539066,42.126968,39.548824,53.783195,55.037277,52.849491
"LOC101221831",4.306221,3.252199,4.284983,28.059591,24.222477,26.893209
"LOC101221832",30.666435,27.505009,29.062515,22.423506,19.685415,21.912933
"LOC101221833",0,0,0,0,0,0
"LOC101221834",85.037476,80.445366,82.375687,67.579376,64.481201,70.238182
"LOC101221835",0.426075,0.798829,0.283657,2.47896,1.443347,2.519458
"LOC101221836",55.330444,54.417477,62.684807,15.827809,15.998025,12.375005
"LOC101221837",8.36473704918033,7.91872579868852,7.53647710295082,11.1265217573771,11.8565001606557,10.7611745147541
"LOC101221838",0,0,0,0,0,0
"LOC101221839",16.7168028173628,15.5074720720721,14.1511946109746,22.2689645700246,24.901291990172,22.7870784930385
"LOC101221840",25.332802,22.37422,23.377661,14.628766,15.518662,15.218015
"LOC101221841",10.6499529994874,9.70866701486417,9.83972085802153,15.4339707539723,15.3270103049718,16.8183790025628
"LOC101221842",34.998089,35.899708,35.701145,34.398678,32.465218,35.337322
"LOC101221843",44.1218357141783,46.2441964426476,52.2781953162843,33.215241351636,33.7305197762317,31.2273527438887
"LOC101221844",34.632095,32.916138,34.706913,28.45071,28.17132,29.167204
"LOC101221845",2.571553,2.673257,1.715045,1.914698,2.04173,1.94517
"LOC101221846",261.10434,227.539017,240.648849,104.823479,114.329651,109.078079
"LOC101221847",2.698613,3.36431,2.768227,6.985956,7.127313,7.441753
"LOC101221848",12.527697,12.298913,9.480884,16.830219,17.432848,20.105968
"LOC101221849",0,0,0,0.414598,0.422113,0.570089
"LOC101221850",30.5546552793357,30.0056699624285,30.041362115437,49.8561348276613,49.6833518807514,48.3467272725293
"LOC101221852",8.17822053283302,8.31387803564728,7.46546263227017,5.101908,5.60925448780488,5.13079269418386
"LOC101221853",0,0,0,0,0,0
"LOC101221854",0,0.266324262295082,0.246096393442623,0.680985245901639,0.4092,0.585815409836066
"LOC101221855",3.365103,2.219599,2.378134,1.301038,0.84384,0.949267
"LOC101221856",0,0,0,0,0.233841,0
"LOC101221857",6.73503985121107,7.27963446782007,7.0941583550173,14.2195067474048,14.2708639771626,14.3675646318339
"LOC101221858",0.683535,0.443723,0.371089,2.467413,2.309926,2.712467
"LOC101221859",14.975560651078,15.406163140905,16.367759038263,30.4661025417552,29.2914303392044,30.5466437494686
"LOC101221860",1.375867,1.676427,1.572905,0.754621,0.666181,0.610585
"LOC101221861",68.259537,102.773911,76.195969,14.943044,14.528565,14.062905
"LOC101221863",5.920652,6.197948,4.732777,1.012597,1.592316,1.669599
"LOC101221865",6.020086,7.874418,9.942081,11.663665,12.552074,10.871222
"LOC101221866",0,0,0.237135,0,0.150479,0
"LOC101221867",0.717918,0.532902,0.576112,2.041893,1.520096,2.249968
"LOC101221868",0.484246,0.324916,0.213028,0.336865,0.765221,0.431042
"LOC101221869",2.13970621571709,2.26770757996071,2.25090772102161,2.92186012966601,3.34436371119843,3.60586381375246
"LOC101221870",35.6661046914852,35.2919431333592,38.4000233388414,31.3316600756221,29.3240978384526,28.5590894445956
"LOC101221871",13.826817,13.918792,12.150019,17.824253,18.709476,19.969772
"LOC101221872",12.822841,15.494107,12.245894,13.501702,13.605469,14.987835
"LOC101221873",0,2.173721,0.214574,3.500136,4.567486,3.577775
"LOC101221874",40.2293180424058,35.8692517871397,38.7154646141907,36.2667640080377,36.8211804101996,39.9936401748891
"LOC101221875",4.03366764733451,4.32264937727006,4.80200315524312,7.49732035559461,7.68980372700644,6.54925184651435
"LOC101221876",30.1644838821918,28.9506405557078,29.6808518511416,30.7816906922374,30.4423126607306,32.5696907511416
"LOC101221877",49.5479970192157,45.8798529031373,43.3361940203922,53.6671477690196,51.3725155729412,59.2483842184314
"LOC101221878",0.645779,1.083207,0.788202,4.358358,4.18187,4.846704
"LOC101221879",2.175994,2.111146,2.250315,4.67216,4.223415,3.980953
"LOC101221881",0,0,0,0,0,0
"LOC101221882",0,0.216086481318681,0,0,0,0
"LOC101221885",9.13397159108159,7.44901349240987,9.48084833396585,4.68866478462998,4.27929720683112,3.34173808349146
"LOC101221886",4.01786199870634,4.25463983915481,3.91623299482536,6.36361719146184,5.72526866580423,6.23055580853816
"LOC101221887",3.415067,4.435091,5.271738,0.954328,0.789808,0.774077
"LOC101221888",25.918617,25.23395,26.711895,32.527107,34.154667,31.415348
"LOC101221889",2.491098,3.33384,2.448959,1.630583,1.549522,1.214996
"LOC101221890",0,0,0,0,0.211927688056303,0
"LOC101221895",10.25129,9.036716,10.11412,10.304726,8.54598,9.936903
"LOC101221896",264.175580733208,240.722732995606,245.857294728186,100.198604349655,102.498899237288,102.022019878845
"LOC101221897",1.97258264945878,2.3434646561199,2.35950566527893,6.79123590674438,7.0724833397169,7.03529894837635
"LOC101221899",5.06003500607639,5.53527185677083,5.14091424739583,9.03424912586805,8.98494274652778,7.34079030555556
"LOC101221900",0.308123,0.390616,0.34629,1.535497,1.23234,1.112841
"LOC101221901",0.865176,0.92366,1.006845,2.193699,2.144716,2.310553
"LOC101221902",4.035279,4.104911,4.711302,11.211105,10.647863,10.24591
"LOC101221903",0,0,0,0,0,0
"LOC101221905",0,0,0,0.282641,0.449165,0.379044
"LOC101221906",19.2725770371382,18.6563441916985,18.7649802785363,8.47947418077553,8.32241132714364,9.86577793282359
"LOC101221907",48.7870723507345,42.187786919774,45.6947170296045,71.0764133297175,72.2762419055367,74.0627308185311
"LOC101221908",24.781416,25.448566,24.384336,28.944389,27.63798,26.563658
"LOC101221909",52.7172398863636,53.1367682117517,55.6871593930155,61.4507282976718,64.7067970049889,60.5552597145233
"LOC101221910",1.87199060798975,2.08704821832942,1.82491608737449,4.36592285174108,4.21349020145268,4.14035380687887
"LOC101221911",45.0644278093506,41.4264084036364,41.5981322249351,33.7910303277922,31.3972817849351,32.3746336950649
"LOC101221912",0.474997,0.64235,0.516791,0.447478,1.041252,0.867451
"LOC101221913",3.304166,3.824059,3.451075,7.833101,7.286083,6.070192
"LOC101221914",24.9360687669713,26.4234679122063,23.1388374830287,16.0227104765013,15.9651980946475,15.8698977268277
"LOC101221915",9.62318783665799,9.81244914368315,9.427543,15.4138435458225,13.3526022116219,15.1051813243712
"LOC101221916",5.451097,6.600787,4.736204,8.064973,7.29475,8.317385
"LOC101221917",3.800841,4.772588,3.555113,12.207811,12.813331,11.588028
"LOC101221918",0,0.281601,0,3.503025,2.869318,3.213948
"LOC101221919",32.723175,28.064341,28.020565,9.778681,9.746112,9.485207
